id,pace,shooting,passing,dribbling,defending,physical
237208,69,47,53,57,49,69
251358,70,41,54,52,53,61
232267,62,34,47,58,57,70
222582,65,24,38,36,57,70
226714,76,54,44,59,21,53
235072,60,40,56,57,55,57
248716,70,52,51,56,35,52
166920,50,59,56,57,49,70
216542,59,48,55,58,55,59
224628,54,26,33,37,56,65
250955,63,22,37,44,54,58
236838,64,52,53,58,45,58
234483,76,40,47,58,53,59
239801,80,40,46,57,50,55
240773,66,30,46,50,54,56
246991,45,25,43,45,55,61
243372,57,37,49,53,51,63
243651,67,46,55,57,48,61
245987,56,25,27,31,55,65
239443,68,29,42,50,55,62
225873,48,38,51,53,55,62
226561,65,29,42,43,58,64
252825,71,29,37,55,55,57
252786,64,46,53,62,32,39
230950,68,39,54,58,50,64
241328,56,30,40,38,56,60
245400,68,53,49,55,28,57
247719,65,49,52,57,35,51
231270,73,28,38,54,53,58
228928,55,26,30,32,57,64
236736,70,29,47,56,51,62
247266,59,24,35,39,52,65
200744,59,53,57,60,44,60
247956,59,44,53,56,30,44
251585,61,55,38,52,20,61
22391,46,58,55,61,32,45
247191,59,34,48,52,57,62
244131,67,41,44,61,52,50
247421,66,35,47,53,51,56
247674,72,48,49,58,30,57
246998,67,53,44,57,19,55
247054,61,50,51,52,47,61
246992,62,27,46,54,51,58
221234,66,24,43,52,52,57
226603,68,41,47,52,54,57
250810,59,27,31,32,53,64
231827,63,41,49,55,46,62
244774,68,40,51,58,48,47
247279,55,54,36,50,27,60
246591,68,38,53,57,45,60
245983,75,54,44,54,16,58
251835,61,32,45,50,51,63
242786,64,35,50,48,53,43
243252,59,34,35,50,56,62
232839,65,55,48,58,50,58
234375,55,34,55,60,40,56
226596,61,52,40,53,26,61
229398,71,51,48,59,31,39
245039,75,51,48,55,24,51
246990,49,22,38,39,53,58
224408,70,25,50,57,49,52
252364,56,22,34,38,54,56
242874,58,26,49,56,51,57
252587,62,47,44,54,20,48
238179,57,22,36,41,51,57
241329,69,23,32,33,51,60
247000,64,45,51,55,30,45
248774,57,23,34,39,51,64
245041,58,23,31,37,49,67
224695,65,28,31,51,54,51
245040,79,24,35,32,48,65
252586,61,39,50,51,43,55
246999,62,51,41,48,19,52
226296,52,52,40,51,41,46
252585,67,44,45,51,25,46
252401,65,46,37,54,18,50
242011,51,51,38,46,21,45
243084,63,41,52,53,41,59
251586,55,25,24,32,50,55
247339,52,25,29,28,50,60
252584,66,24,29,48,48,54
243117,57,52,43,47,23,57
